name	nview	persistent	distant	ztype	piece	water_piece	no_in_water	ground_only	ground_piece	clip_ground	clip_everything	not_on_wood	not_on_tilting	not_on_floor	no_clipping	allow_alt_ground	comfort	space_req	category	piece_name	wnt	material	health	supports	no_support_wear	no_roof_wear	hit_noise	min_tool_tier	ship	ship_force	ship_disable_level	ship_water_offset	ship_impact_dmg	ship_ashlands_ready	ship_has_sail	floating	float_water_offset	rigidbody	rb_mass	rb_kinematic	container	container_slots
stone_floor_2x2	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	$piece_stonefloor2x2	1	1	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_pile	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	$piece_stonepile	1	0	50	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_pillar	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	$piece_stonepillar	1	1	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_stair	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	$piece_stonestair	1	1	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_wall_1x1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	$piece_stonewall1x1	1	1	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_wall_1x1_ruin	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	1	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_wall_2x1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	$piece_stonewall2x1	1	1	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_wall_2x1_ruin	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	1	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_wall_4x2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	$piece_stonewall4x2	1	1	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_wall_ruin	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	1	600	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stone_wall_ruin_2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	1	600	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stoneblock_fracture	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stonechest	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	1	18
StoneGolem	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	50	0	0	na
stonegolem_attack1_spike	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1.5	0	0	na
StoneGolem_clubs	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
StoneGolem_hat	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Stonegolem_ragdoll	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
StoneGolem_spikes	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
StoneRock	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
stonewall_2	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stonewall_3	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stubbe	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stubbe_deepnorth	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
stubbe_spawner	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
StumpHole	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
StumpHole_destroyed	1	0	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
StumpHut	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
StumpHut_frac	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
StumpLog	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
SulfurStone	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
sunken_crypt_gate	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
SunkenKit_int_towerwall_LOD	1	1	1	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Surtling	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	8	0	0	na
SurtlingCore	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwampTree1	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
SwampTree1_log	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	1	0.3	1	100	0	0	na
SwampTree1_Stub	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
SwampTree2	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
SwampTree2_darkland	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
SwampTree2_log	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Sword2h_JotunWarrior	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	1	0.67	1	1	0	0	na
SwordBlackmetal	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordBronze	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordCheat	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordDyrnwyn	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordGold	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordGold_BloodLightning	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordGold_FrostFire	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordGoldUncooked	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordIron	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordIronFire	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordMistwalker	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordNiedhogg	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordNiedhoggBlood	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordNiedhoggLightning	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordNiedhoggNature	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordSilver	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
SwordWood	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Tankard	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1.5	0	0	na
Tankard_dvergr	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1.5	0	0	na
TankardAnniversary	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1.5	0	0	na
TankardOdin	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1.5	0	0	na
Tar	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	1	0.1	1	1	0	0	na
TarLiquid	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
tarlump1	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
tarlump1_frac	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Tendril	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	200	0	0	na
tendril_attack	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Tendril_back	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	10	0	0	na
TentaRoot	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	200	0	0	na
tentaroot_attack	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TentaRoot_wild	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	200	0	0	na
TheHive	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1000	0	0	na
Thistle	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordGold	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordGold_BloodLightning	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordGold_FrostFire	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordGoldUncooked	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordKrom	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordSlayer	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordSlayerBlood	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordSlayerLightning	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordSlayerNature	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
THSwordWood	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Thunderstone	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Tick	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	2	0	0	na
Tin	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TinOre	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
tolroko_flyer	1	0	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Torch	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TorchMist	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
trader_wagon_destructable	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Trailership	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	Longship	1	0	1000	1	0	0	0	0	1	0.5	-0.5	1.7	10	0	0	0	na	1	1000	0	0	na
TrainingDummy	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	15000	0	0	na
TrainingDummy_throw_projectile	1	0	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
treasure_pile	1	1	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	$piece_treasure_pile	1	0	100	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
treasure_stack	1	1	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	$piece_treasure_stack	1	0	5	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
TreasureChest_ashland_stone	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_blackforest	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	10
TreasureChest_charredfortress	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	$piece_charredchest	1	1	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_deepnorth_village	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_dvergr_loose_stone	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_dvergrtower	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_dvergrtown	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	3	1000	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_fCrypt	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_forestcrypt	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	1	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_forestcrypt_hildir	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	3	1000	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_heath	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_heath_hildir	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_meadows	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_meadows_01	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_meadows_02	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_meadows_buried	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	0	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_meadows_combat	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_memorial_buried	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	0	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_morkhalla	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_mountaincave	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	1	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_mountaincave_hildir	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	3	1000	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_mountains	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_plains_stone	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_plainsfortress_hildir	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	3	1000	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_sunkencrypt	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	1	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_swamp	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	0	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TreasureChest_trollcave	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	Chest	1	1	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	1	8
TriggerSpawner_Brood	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
TriggerSpawner_Seeker	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
TrinketBlackDamageHealth	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketBlackStamina	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketBloodGoldHealth	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketBloodGoldStamina	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketBronzeHealth	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketBronzeStamina	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketCarapaceEitr	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketChitinSwim	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketFlametalEitr	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketFlametalStaminaHealth	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketIronHealth	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketIronStamina	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketScaleStaminaDamage	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketSilverDamage	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
TrinketSilverResist	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Troll	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	50	0	0	na
troll_groundslam_aoe	1	0	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
